predictor,n,diagnosis,score_fun,score
DNN,27,STTC,Precision,0.5109489051094891
DNN,27,STTC,Recall,0.3869047619047619
DNN,27,STTC,Specificity,0.9648514851485148
DNN,27,STTC,F1 score,0.4452054794520548
DNN,28,NORM,Precision,0.6787833827893175
DNN,28,NORM,Recall,0.9807106598984772
DNN,28,NORM,Specificity,0.6483427647534358
DNN,28,NORM,F1 score,0.8047079337401918
DNN,28,CD,Precision,0.6673511293634496
DNN,28,CD,Recall,0.8891891891891892
DNN,28,CD,Specificity,0.910917979359044
DNN,28,CD,F1 score,0.7682119205298014
DNN,28,HYP,Precision,0.5298245614035088
DNN,28,HYP,Recall,0.6909090909090909
DNN,28,HYP,Specificity,0.9337349397590361
DNN,28,HYP,F1 score,0.6075949367088608
DNN,28,MI,Precision,0.47959183673469385
DNN,28,MI,Recall,0.44635193133047213
DNN,28,MI,Specificity,0.9448416751787538
DNN,28,MI,F1 score,0.4691358024691358
DNN,28,STTC,Precision,0.5112781954887218
DNN,28,STTC,Recall,0.3877551020408163
DNN,28,STTC,Specificity,0.964859437751004
DNN,28,STTC,F1 score,0.4458204334365325
DNN,29,NORM,Precision,0.6789125642909625
DNN,29,NORM,Recall,0.9807280513918629
DNN,29,NORM,Specificity,0.648605577689243
DNN,29,NORM,F1 score,0.8048255062473072
DNN,29,CD,Precision,0.6680851063829787
DNN,29,CD,Recall,0.8895027624309392
DNN,29,CD,Specificity,0.9109663409337676
DNN,29,CD,F1 score,0.7688734030197445
DNN,29,HYP,Precision,0.5300751879699248
DNN,29,HYP,Recall,0.6919431279620853
DNN,29,HYP,Specificity,0.9339250493096647
DNN,29,HYP,F1 score,0.6075949367088608
DNN,29,MI,Precision,0.4797979797979798
DNN,29,MI,Recall,0.44642857142857145
DNN,29,MI,Specificity,0.944921677614957
DNN,29,MI,F1 score,0.46965699208443273
DNN,29,STTC,Precision,0.5114503816793893
DNN,29,STTC,Recall,0.3888888888888889
DNN,29,STTC,Specificity,0.9649209486166008
DNN,29,STTC,F1 score,0.4459016393442623
